CODIGO_OFICINA;IDCLIENTE_ESTABLECIMIENTO;CODIGO DANE;ID_MUNICIPIO;NOMBRE_OFICINA;NOMBRE MUNICIPIO;IDMUN_ACT_ECONOMICA;ID_PUC;CODIGO CUENTA;IDTIPO_CALCULO;Tipo de Calculo (Ley/Municipal);ESTADO;ID_ESTADO
9707;2408;11001;169;DEPARTAMENTO DE PROYECTOS Y ESTRATEGIA DE SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5240;2409;11001;169;DEPARTAMENTO DE RELACIONES LABORALES Y SINDICALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9297;2410;11001;169;DEPARTAMENTO DE RIESGO DE MERCADO Y LIQUIDEZ BANCOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9298;2411;11001;169;DEPARTAMENTO DE RIESGO DE MERCADO Y LIQUIDEZ FILIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9457;2412;11001;169;DEPARTAMENTO DE SOPORTE A CONVENIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5679;2413;11001;169;DEPARTAMENTO DE SOSTENIBILIDAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2077;2414;11001;169;DEPARTAMENTO DE TECNOLOGIA LEASING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2042;2415;11001;169;DEPARTAMENTO DE VERIFICACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8099;2416;11001;169;DEPARTAMENTO DESARROLLO DE SISTEMAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9150;2417;11001;169;DEPARTAMENTO DISENO DE MODELOS DE RIESGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6221;2418;11001;169;DEPARTAMENTO DISENO Y DESARROLLO PRODUCTOS DE NEGOCIOS HIPOTECARIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2136;2419;11001;169;DEPARTAMENTO DISPONIBILIDAD DE APLICACIONES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2267;2420;11001;169;DEPARTAMENTO DISPONIBILIDAD DE APLICACIONES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5402;2421;11001;169;DEPARTAMENTO EDUCACION FINANCIERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8203;2422;11001;169;DEPARTAMENTO EFICIENCIA Y CONTROL ADMINISTRATIVO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9314;2423;11001;169;DEPARTAMENTO EVALUACION DE VEHICULO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9020;2424;11001;169;DEPARTAMENTO EXPERIENCIA DE USUARIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2151;2425;11001;169;DEPARTAMENTO EXPERIENCIA DEL CLIENTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9411;2426;11001;169;DEPARTAMENTO FINANCIERO Y REGULATORIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9415;2427;11001;169;DEPARTAMENTO GESTION CONTABLE MONEDA EXTRANJERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2093;2428;11001;169;DEPARTAMENTO GESTION DE CAMBIOS TI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2070;2429;11001;169;DEPARTAMENTO GESTION DE LA DEMANDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2131;2430;11001;169;DEPARTAMENTO GESTION DE LA DEMANDA FILIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8206;2431;11001;169;DEPARTAMENTO GESTION ESPECIALIZADA DE BANCASEGUROS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8251;2432;11001;169;DEPARTAMENTO GESTION ESTRATEGICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9505;2433;11001;169;DEPARTAMENTO GESTION Y CONTROL OPERATIVO DEL NEGOCIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9433;2434;11001;169;DEPARTAMENTO GESTION Y SERVICIOS DE INFRAESTRUCTURA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8047;2435;11001;169;DEPARTAMENTO INFORMACION ESTRATEGICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2089;2436;11001;169;DEPARTAMENTO INFRAESTRUCTURA CAPA MEDIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2057;2437;11001;169;DEPARTAMENTO INFRAESTRUCTURA DE DATOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5036;2438;11001;169;DEPARTAMENTO INTELIGENCIA DE MERCADEO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9028;2439;11001;169;DEPARTAMENTO INTERNACIONAL DE SERVICIOS Y CANALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2075;2440;11001;169;DEPARTAMENTO INTERNACIONAL Y FINANCIERO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9109;2441;11001;169;DEPARTAMENTO INVESTIGACION INTEGRAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9419;2442;11001;169;DEPARTAMENTO INVESTIGACION PATENTES Y ALIANZAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5644;2443;11001;169;DEPARTAMENTO LEASING BANCA CORPORATIVA Y EMPRESARIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5413;2444;11001;169;DEPARTAMENTO LINEA DE NEGOCIO ACTIVOS PRODUCTIVOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5609;2445;11001;169;DEPARTAMENTO LINEA DE NEGOCIO VEHICULO PARTICULAR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5052;2446;11001;169;DEPARTAMENTO MESA DE ASESORIA TRADING BANCA PATRIMONIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6514;2447;11001;169;DEPARTAMENTO MESA DE DIVISAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6512;2448;11001;169;DEPARTAMENTO MESA DE GAP Y TASAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6513;2449;11001;169;DEPARTAMENTO MESA DE RENTA FIJA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6515;2450;11001;169;DEPARTAMENTO MESA DISTRIBUCION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5404;2451;11001;169;DEPARTAMENTO METRICAS Y CULTURA DE SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4120;2452;11001;169;DEPARTAMENTO MI PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2068;2453;11001;169;DEPARTAMENTO MICROINFORMATICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9699;2454;11001;169;DEPARTAMENTO MODELOS ANALITICOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2047;2455;11001;169;DEPARTAMENTO MODELOS ANALITICOS FRAUDE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9487;2456;11001;169;DEPARTAMENTO MODELOS PARAMETRIZACION Y METODOLOGIAS DE RIESGO DE CREDITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2015;2457;11001;169;DEPARTAMENTO MONITOREO DE FRAUDE TRANSACCIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5633;2458;11001;169;DEPARTAMENTO NEGOCIO RED Y ACEPTACION DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9691;2459;11001;169;DEPARTAMENTO OFERTA DE VALOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9045;2460;11001;169;DEPARTAMENTO OFICIAL FATCA COLOMBIA Y ESTRATEGIA DIGITAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9704;2461;11001;169;DEPARTAMENTO OPERACION DE RECLAMOS FRAUDE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8087;2462;11001;169;DEPARTAMENTO OPERACION DE RECLAMOS NO FRAUDE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9769;2463;11001;169;DEPARTAMENTO OPERACIONES CALL CENTER EMPRESARIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2904;2464;11001;169;DEPARTAMENTO OPERACIONES CALL CENTER PERSONA NATURAL I;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2906;2465;11001;169;DEPARTAMENTO OPERACIONES CALL CENTER PERSONA NATURAL II;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9719;2466;11001;169;DEPARTAMENTO OPERACIONES DE VALORACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2903;2467;11001;169;DEPARTAMENTO OPERACIONES EN AUTOSERVICIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9768;2468;11001;169;DEPARTAMENTO OPERACIONES EN OFICINAS Y EFECTIVO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8132;2469;11001;169;DEPARTAMENTO OPERACIONES LEASING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9313;2470;11001;169;DEPARTAMENTO OPERACIONES LEASING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8205;2471;11001;169;DEPARTAMENTO PAGADURIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5072;2472;11001;169;DEPARTAMENTO PLANEACION COMERCIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8045;2473;11001;169;DEPARTAMENTO PLANEACION CONTABLE Y CONTROL INTERNO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9414;2474;11001;169;DEPARTAMENTO PLANEACION TRIBUTARIA BANCO Y FILIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2154;2475;11001;169;DEPARTAMENTO PROCESOS DE SOPORTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2266;2476;11001;169;DEPARTAMENTO PROCESOS FABRICAS OPERATIVAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2156;2477;11001;169;DEPARTAMENTO PROCESOS Y TRANSFORMACION DE CANALES Y SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9849;2478;11001;169;DEPARTAMENTO PRODUCTO BANCA PATRIMONIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
1076;2479;11001;169;DEPARTAMENTO PRODUCTOS TRANSACCIONALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9893;2480;11001;169;DEPARTAMENTO PROPUESTAS DE INVERSION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6210;2481;11001;169;DEPARTAMENTO PROYECTO CONSTRUCTOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8323;2482;11001;169;DEPARTAMENTO PROYECTOS CORE DIGITAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2159;2483;11001;169;DEPARTAMENTO PROYECTOS ESPECIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5635;2484;11001;169;DEPARTAMENTO PROYECTOS ESPECIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2239;2485;11001;169;DEPARTAMENTO PROYECTOS TI CAM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2145;2486;11001;169;DEPARTAMENTO PROYECTOS TI CRM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2149;2487;11001;169;DEPARTAMENTO PROYECTOS Y TRANSFORMACION FUERZA DE VENTAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2017;2488;11001;169;DEPARTAMENTO PROYECTOS Y TRANSFORMACION FUERZAS DE VENTAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8320;2489;11001;169;DEPARTAMENTO PYME LEASING CENTRO SUR META BOYACA NARINO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8265;2490;11001;169;DEPARTAMENTO PYME ZONA 1 REGIONAL CARIBE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8259;2491;11001;169;DEPARTAMENTO PYME ZONA 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8240;2492;11001;169;DEPARTAMENTO RIESGO AMBIENTAL Y SOCIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9041;2493;11001;169;DEPARTAMENTO RIESGO CUMPLIMIENTO Y TERCEROS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9037;2494;11001;169;DEPARTAMENTO RIESGO DE PORTAFOLIO DE INVERSION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8311;2495;11001;169;DEPARTAMENTO RIESGO DE SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9426;2496;11001;169;DEPARTAMENTO RIESGO DEL ACTIVO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9484;2497;11001;169;DEPARTAMENTO RIESGO PASIVO Y COMERCIO EXTERIOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9038;2498;11001;169;DEPARTAMENTO RIESGOS FINANCIEROS DE CLIENTES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9605;2499;11001;169;DEPARTAMENTO RIESGOS Y ALIANZAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9425;2500;11001;169;DEPARTAMENTO SARO CONSOLIDADOR Y PROCESO DE APOYO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9499;2501;11001;169;DEPARTAMENTO SARO RIESGO DE MERCADO Y LIQUIDEZ;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8221;2502;11001;169;DEPARTAMENTO SEGMENTO PYME Y RURAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6220;2503;11001;169;DEPARTAMENTO SEGUIMIENTO DE CREDITO CONSTRUCTOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9014;2504;11001;169;DEPARTAMENTO SEGUIMIENTO DE OPERACIONES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9402;2505;11001;169;DEPARTAMENTO SEGURIDAD DE LA INFORMACION Y CIBERSEGURIDAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9130;2506;11001;169;DEPARTAMENTO SEGURIDAD FISICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5210;2507;11001;169;DEPARTAMENTO SELECCION REGIONALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2246;2508;11001;169;DEPARTAMENTO SERVICIO DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2096;2509;11001;169;DEPARTAMENTO SERVICIO PRODUCCION DE INFORMACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9710;2510;11001;169;DEPARTAMENTO SOPORTE OPERATIVO CORE TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8066;2511;11001;169;DEPARTAMENTO TECNOLOGIA CANALES MOVILES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8073;2512;11001;169;DEPARTAMENTO TECNOLOGIA CANALES PRESENCIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8072;2513;11001;169;DEPARTAMENTO TECNOLOGIA DE CANALES VIRTUALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2051;2514;11001;169;DEPARTAMENTO TECNOLOGIA DE MODELOS ANALITICOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9726;2515;11001;169;DEPARTAMENTO TECNOLOGIA FIDUCIAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2071;2516;11001;169;DEPARTAMENTO TECNOLOGIA FINANCIAMIENTO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5668;2517;11001;169;DEPARTAMENTO TECNOLOGIA PASIVO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2078;2518;11001;169;DEPARTAMENTO TECNOLOGIA PLANEACION Y RIESGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2022;2519;11001;169;DEPARTAMENTO TECNOLOGIA TRANSACCIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8094;2520;11001;169;DEPARTAMENTO TECNOLOGIA TRANSFORMACION DIGITAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2076;2521;11001;169;DEPARTAMENTO TELECOMUNICACIONES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2237;2522;11001;169;DEPARTAMENTO TRANSFORMACION BANCA EMPRESAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2317;2523;11001;169;DEPARTAMENTO TRANSFORMACION CICLO DE CREDITO PERSONAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9502;2524;11001;169;DEPARTAMENTO TRANSFORMACION COMERCIOS Y CONEXION A TERCERO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2009;2525;11001;169;DEPARTAMENTO TRANSFORMACION TESORERIA Y BANCA PATRIMONIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2122;2526;11001;169;DEPARTAMENTO TRANSVERSAL AL NEGOCIO DE GESTION DE LA DEMANDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5516;2527;11001;169;DEPARTAMENTO UNIDAD CULTURA DE INNOVACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8322;2528;11001;169;DEPARTAMENTO UNIDAD DE HERRAMIENTAS ANALITICAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5469;2529;11001;169;DEPARTAMENTO UNIDAD STARTUPS E INVERSION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2091;2530;11001;169;DEPARTAMENTO UNIDAD TECNOLOGICA ALIANZA RAPPI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9516;2531;11001;169;DIRECCION ADMINISTRACION DE RIESGOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5071;2532;11001;169;DIRECCION ANALITICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2026;2533;11001;169;DIRECCION ARQUITECTURA EMPRESARIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9211;2534;11001;169;DIRECCION ASUNTOS CORPORATIVOS Y FILIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9121;2535;11001;169;DIRECCION AUDITORIA INTERNA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9064;2536;11001;169;DIRECCION BANCA PERSONAS UNIDAD REGIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9771;2537;11001;169;DIRECCION BIENES RECIBIDOS EN PAGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5612;2538;11001;169;DIRECCION CANALES DE VENTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9046;2539;11001;169;DIRECCION CENTRO DE DISENO Y PROCESAMIENTO AML;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5201;2540;11001;169;DIRECCION CENTRO DE LIDERAZGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9520;2541;11001;169;DIRECCION CICLO DE NEGOCIO MEDIOS DE PAGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9522;2542;11001;169;DIRECCION COBRAND Y ALIADOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9285;2543;11001;169;DIRECCION COLOMBIANOS EN EL EXTERIOR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6537;2544;11001;169;DIRECCION COMERCIAL BANCA PATRIMONIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5007;2545;11001;169;DIRECCION COMERCIAL DE PYMES Y AGROPECUARIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8255;2546;11001;169;DIRECCION COMERCIAL LEASING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8101;2547;11001;169;DIRECCION CONTROLLER VICEPRESIDENCIA EJECUTIVA DE MEDIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4002;2548;11001;169;DIRECCION CREDITO DIGITAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
1070;2549;11001;169;DIRECCION DE ANALITICA BANCA EMPRESAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8196;2550;11001;169;DIRECCION DE APRENDIZAJE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5520;2551;11001;169;DIRECCION DE BANCA SEGUROS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
1082;2552;11001;169;DIRECCION DE CARTERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2094;2553;11001;169;DIRECCION DE CIBERSEGURIDAD TI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8153;2554;11001;169;DIRECCION DE CREDITO CORPORATIVO Y EMPRESARIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
4101;2555;11001;169;DIRECCION DE CREDITO EMPRESARIAL Y PYME;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9812;2556;11001;169;DIRECCION DE CREDITO PERSONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9019;2557;11001;169;DIRECCION DE CUMPLIMIENTO FILIALES NACIONALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5040;2558;11001;169;DIRECCION DE DESARROLLO COMERCIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8260;2559;11001;169;DIRECCION DE DESARROLLO Y MANTENIMIENTO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8096;2560;11001;169;DIRECCION DE INFORMACION AL NEGOCIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8031;2561;11001;169;DIRECCION DE MERCADEO Y PUBLICIDAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9778;2562;11001;169;DIRECCION DE MONITOREO Y FRAUDE TRANSACCIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5677;2563;11001;169;DIRECCION DE NEGOCIO ALIANZA RAPPI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9773;2564;11001;169;DIRECCION DE OPERACIONES BANCA PATRIMONIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8207;2565;11001;169;DIRECCION DE OPERACIONES BANCARIAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2901;2566;11001;169;DIRECCION DE OPERACIONES CALL CENTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2059;2567;11001;169;DIRECCION DE OPERACIONES DE TECNOLOGIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9712;2568;11001;169;DIRECCION DE OPERACIONES DE TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9688;2569;11001;169;DIRECCION DE OPERACIONES EN CANALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9722;2570;11001;169;DIRECCION DE OPERACIONES MEDIOS DE PAGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5607;2571;11001;169;DIRECCION DE OPERACIONES Y SERVICIO DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5605;2572;11001;169;DIRECCION DE PRODUCTOS BANCARIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2127;2573;11001;169;DIRECCION DE PROYECTOS CORPORATIVOS CAM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
2185;2574;11001;169;DIRECCION DE PROYECTOS TI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9023;2575;11001;169;DIRECCION DE RECURSOS HUMANOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9782;2576;11001;169;DIRECCION DE RIESGO ALIANZA RAPPI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8046;2577;11001;169;DIRECCION DE RIESGO ESTRATEGICO Y PLANEACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8008;2578;11001;169;DIRECCION DE RIESGO OPERACIONAL Y SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9404;2579;11001;169;DIRECCION DE RIESGO TRANSACCIONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
9689;2580;11001;169;DIRECCION DE SOPORTE Y CIRCULOS DE LOGISTICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5031;2581;11001;169;DIRECCION DE SOSTENIBILIDAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5673;2582;11001;169;DIRECCION DE TECNOLOGIAS DE INNOVACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6502;2583;11001;169;DIRECCION EJECUTIVA DE ESTUDIOS ECONOMICOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
